event,lat_mean,lon_mean
2900,-36.5005131613,174.7445951081
2901,24.9891094177,121.0153813023
2902,24.9965672426,121.00164885130002
2903,24.709167693899996,121.8453009079
2904,-25.556093681719354,-36.98586815557097
2905,-12.155223344366666,-77.0260843843851
2906,-11.771006214000002,-77.1819004553
2907,-11.770468337717778,-77.18228832718445
2908,-11.772548415000001,-77.1831647501
2909,-12.154578152243568,-77.02618547504271
2910,-11.771107780822536,-77.18190825227747
2911,-11.772526368,-77.1831749237
2912,19.728723905193124,-92.22737600556195
2913,57.14061319,9.1275451191
2914,57.1404559896,9.1272907734
2915,-17.47812213715,-131.64296380955
2916,-17.42455756595,-132.16176198320002
2917,20.695938435039025,178.21854412946706
2918,-17.4501999779,-132.2849340019
2919,60.30803587593356,166.175864957936
2920,60.4202704466,166.22162047415
2921,60.29855645226468,166.2123707162697
2922,60.41289975544912,166.21123251092632
2923,60.413693942558155,166.2136429879255
2924,-45.936388426799994,-60.6303438937
2925,40.041742248190566,26.19059093833962
2926,40.041584415,26.191344018
2927,-3.037903262737857,-39.04574983253714
2928,-3.0367306950512027,-39.04700804628488
2929,-3.0376821414761195,-39.04468384677015
2930,37.9982319912,119.6479710514
2931,72.23821531619255,73.33516290220851
2932,72.55415138346363,73.7753285533
2933,17.4608912577,-62.7750858143
2934,16.0372024536,140.8415887704
2935,25.629374515235803,120.16250526621296
2936,-6.4584248107,137.7404729815
2937,-7.04699880725,12.36676822075
2938,-7.047904799109677,12.367222855551613
2939,29.96864340432258,48.50613534302258
2940,29.968673111100003,48.506113125
2941,5.7185233483,166.7105687866
2942,-42.560796732906894,148.11330667256206
2943,14.3100873875,73.09948529795
2944,17.0080373903625,71.8793229916875
2945,24.9931538586809,120.96524156198427
2946,24.5750536565,52.949720967
2947,36.1168692621,10.82120947005
2948,36.11662217002369,10.821337103111844
2949,36.1170904909521,10.821185648664917
2950,35.33066248285,126.024490791
2951,5.205518449641979,103.21195164450376
2952,5.205509780183334,103.21196662191632
2953,8.0102240943,-56.9905880546
2954,8.1097704736,-56.8115789808
2955,-6.8355274529,138.4950560048
2956,-12.4082005217,-76.7792951724
2957,22.470186927900002,114.35867437674999
2958,29.461609107706188,-91.2919161870062
2959,29.432699092678806,-91.31240304696757
2960,57.428187663850004,151.10877012720002
2961,57.92029625145217,150.9862885159826
2962,57.64801997425,151.64113033465
2963,57.547435435078945,151.70975141607894
2964,-34.8671281403,-56.5783852724
2965,-6.0944636186,10.8414786191
2966,-6.098258999371428,10.839158103214286
2967,-6.098083053931491,10.839443659779006
2968,-13.7595195711,123.3743562042
2969,54.08952708536451,155.43684126326454
2970,25.160046370379998,119.82685924830086
2971,25.1758837999,119.8519743739
2972,28.824184351800003,-94.474961025
2973,28.8078594507,-94.497121949
2974,28.7617743738,-94.4728090885
2975,41.77293137452857,35.82999461948571
2976,43.563246368150004,-65.362680098
2977,4.3353520513925625,7.3033367274
2978,47.827506509840426,-122.90058582462333
2979,8.01057262342,-56.99305710965
2980,25.645597082013808,120.20174461004973
2981,60.10131289052596,165.87228833510488
2982,60.165942727397564,165.69361815032843
2983,60.29676317496586,166.21515856847518
2984,60.27817050215,166.21547235914997
2985,60.297194364699024,166.21106275138544
2986,60.20310613352102,166.0601906396437
2987,60.29763554605584,166.2108689517675
2988,61.2013960159,5.1924391873
2989,61.2020192441,5.1931620645
2990,13.1525889669,158.6245330686
2991,13.1741247633,158.8558255387
2992,28.520665867212834,-93.89610470266659
2993,54.0965784658,155.01047097115
2994,52.6104104053,155.8849084525
2995,54.8769553278,154.35871719345002
2996,52.87885981230001,155.74251840315003
2997,52.59396717691486,155.84216389745137
2998,25.8496757849,127.8111929473
2999,-34.3399724848,18.4814452963
3000,26.174595666037963,-97.24987540192592
3001,26.168848471199997,-97.2466480293
3002,26.170562067100004,-97.2475085367
3003,26.1723312413,-97.2485624691
3004,-6.714422463770588,112.22149962375883
3005,-6.7184671739,112.2423203636
3006,22.1092212305,120.0912790786
3007,22.2806527492,120.03256488809998
3008,30.8668952414,122.254378237
3009,-17.75362366449718,-39.217480403506336
3010,1.09380082515,176.07990848055002
3011,0.3249069385,160.23787650290004
3012,54.025429821653844,8.729535854588462
3013,54.0242381662,8.7271644173
3014,54.025089553049995,8.72870772235
3015,-0.0120967705,-103.803519642
3016,0.0114845406,-103.3576710582
3017,8.5232501514,-33.6606141357
3018,34.5067586331,126.19806441720002
3019,34.5052234897,126.19944121000002
3020,34.5020744408,126.1735457552
3021,34.50610457842235,126.1986943928906
3022,34.50518543228443,126.19890246779642
3023,34.5057849449,126.1989561701
3024,34.5049016824,126.1992430103
3025,34.50499746883292,126.19987490746335
3026,-1.6735475618000002,109.6759958332
3027,-7.988171264449999,137.48474627755002
3028,12.964947977,175.757532198
3029,44.94628621510889,30.127354113893333
3030,58.591928211225,22.718748295650002
3031,58.59190629655001,22.71873136045
3032,4.095498827121698,96.17989420824149
3033,4.098047513827472,96.18036155241538
3034,4.0980682292,96.17847926225
3035,4.097972113249999,96.1775946936
3036,4.0977092585216415,96.17675788178956
3037,4.09783028165,96.17970164625
3038,4.09902143305,96.175024584050007
3039,4.096967086249999,96.17805934904999
3040,4.098342228,96.181288931
3041,4.097884986133334,96.18032297168095
3042,4.09846547945,96.17829492265001
3043,4.0977861753000004,96.1764624276
3044,4.09739495735,96.17529371315001
3045,4.0976938831,96.17983129644999
3046,4.100218594752409,96.17320334135543
3047,4.097646021650001,96.17765257745
3048,4.0975004483,96.1817189794
3049,57.1901233408,1.9090291653000002
3050,-10.5068613623,54.1970365145
3051,24.850582079053844,119.13594502397693
3052,24.8728645143,119.1712708256
3053,60.321100121060965,168.9975017161035
3054,21.457352777208904,112.06969926310849
3055,57.2905387206,-152.857760205
3056,57.2894413933,-152.866127721
3057,-5.3586811517,39.64138216565
3058,-3.2725754533,127.0903796239
3059,-3.2697196257,127.0871513536
3060,27.3070570762,121.210820681
3061,19.3770059782,-91.57038544539999
3062,18.8008962927375,-91.75148493687499
3063,33.133942683375,126.3923044087625
3064,-1.4683381308315069,-103.3405864167904
3065,-1.4671995935,-103.34391953399998
3066,21.287801812138074,-93.7083063610665
3067,41.2435292814,29.2895746199
3068,0.40535016217608694,-104.76478027653913
3069,-1.925619447838298,-112.96184147110893
3070,-6.662640141050001,118.22004712674999
3071,36.1524150071,-5.0462834212
3072,17.4333281737,71.4334627332
3073,14.963165423600001,145.6193100786
3074,-34.33954455709999,18.486478925899995
3075,24.989106292603847,121.01543439226539
3076,24.989046896721987,121.01537339147801
3077,24.9890388627,121.01533583329999
3078,24.9890788847,121.01536206599998
3079,53.81184953479999,-167.0977526966
3080,53.764490687,-166.9497100088
3081,53.6816012769,-166.8165140083
3082,53.7708247075,-166.97870229895
3083,2.432466524794366,103.83642079558027
3084,-7.3142433532,160.3785540301
3085,-2.2011768865738603,40.927342550223095
3086,-2.1925905539,40.9351610228
3087,-2.1989872339853394,40.92509743964599
3088,20.94726027495454,109.65103320542727
3089,-62.086122767300004,-57.96317243865
3090,-64.68583376456043,-62.597036660768346
3091,5.894238293395523,102.48626567508208
3092,5.8942692494,102.48636265864998
3093,5.8945078309,102.48555114540001
3094,57.19338459225934,1.9109006261217032
3095,57.19120906128805,1.909462940097015
3096,57.192329076,1.9113768059419356
3097,57.19075795864671,1.9087733899287744
3098,57.190383131545346,1.90852486943973
3099,57.193536893309094,1.91044987654
3100,36.567595942152934,122.57459436045818
3101,26.016018349183334,131.20961941763332
3102,41.15889542836,29.38052167672
3103,12.33631270395,100.2676127992
3104,25.2877158806,119.9119353021
3105,20.14583040363891,109.87961714558833
3106,21.287587078453573,-93.7087165503857
3107,34.232252403592305,126.06667605813847
3108,20.2033841824,110.3677095351
3109,-23.39739345883101,-41.408839037704425
3110,-23.398120502339623,-41.40865336031981
3111,-23.39853204054468,-41.40863272206384
3112,13.242426558510635,-59.78487826214467
3113,-0.7140222544,-103.95947684615
3114,-7.4513186791,138.1485046078
3115,54.2335937503,-165.6152113595
3116,54.22601880186962,-165.60747507923034
3117,36.1110862474,120.83464014609999
3118,27.396742994775995,121.212108332736
3119,43.57699516739355,29.051123483532255
3120,57.48214604186522,151.04735672151304
3121,57.94744074945,150.98511380665
3122,6.8866666667,103.3683333333
3123,6.886669706751352,103.36884169757892
3124,6.886666666700001,103.3683333333
3125,6.8867188921,103.3685597344
3126,10.548333333299999,104.07833333329998
3127,24.9887575171,121.0155017136
3128,-7.67058200535,8.54778254745
3129,29.4630264364,122.71582780969999
3130,-6.425454703789423,39.230362661757695
3131,28.5653340893,-94.45581044070002
3132,28.441985357522338,-94.48972610543404
3133,19.168656232950003,71.77574363395
3134,19.1684677031,71.775538559
3135,33.8978333333,129.5068
3136,33.8978333333,129.50679999999997
3137,33.8978333333,129.5068
3138,4.103801621794872,7.7868729590512835
3139,54.036250669421285,155.45500445110156
3140,24.728556670692132,119.09503290893483
3141,-2.38593633735,163.48492149085
3142,21.57109357901786,111.932120099825
3143,35.244806472289135,-3.156928143610326
3144,-54.50703667730001,158.9425763734
3145,25.14767278095714,119.41132023237145
3146,25.1473038309,119.4062858179
3147,38.51950092326667,120.94577038214287
3148,4.3299896474,5.8114751652
3149,22.58615020495289,59.52213000391867
3150,-14.278426498699998,157.4630944442
3151,-5.611119534400001,119.5434040405
3152,-5.612307467062482,119.54535702198875
3153,-7.579446476149999,152.9543165069
3154,34.53254345602759,128.43579118464828
3155,38.402523216757146,121.08968349768571
3156,-0.5910165466347825,-103.52297731614348
3157,24.7846345022,119.1138756612
3158,-7.3400528727,138.4889183139
3159,-2.8226385780492538,-101.55295373299103
3160,29.5480104795,122.64049040249999
3161,36.6101284105,122.3734945437
3162,-1.3646178174,-89.7415160424
3163,-17.8151438234,39.5830186228
3164,18.33279496812434,72.40369987254726
3165,44.78975460616771,12.515512034585827
3166,33.262241531384,-166.324375833344
3167,-9.5423373067,60.770413502900006
3168,-7.844638563400001,64.1662682446
3169,-4.1357596149,62.65708776889999
3170,26.526239425749996,128.05548138297502
3171,16.018096219,71.9352211876
3172,15.979023351415792,71.97192062177369
3173,35.61927854165,126.3025123475
3174,35.6205469475,126.3013247049
3175,35.6203122579,126.3013304048
3176,35.6157409771,126.30126634109999
3177,-6.733298392,62.7425010482
3178,-7.0168360082,62.6271196478
3179,-62.231337243999995,-58.66832034495
3180,-62.2323339587,-58.66681564515
3181,-62.971006224149995,-60.676992461649995
3182,-63.4283586727,-56.723029232449996
3183,3.05007984025,6.69693041435
3184,3.0501854466059597,6.696947709621192
3185,-43.03822013446448,147.27649569678783
3186,-6.904264564599999,48.1885048583
3187,28.153623842199995,-89.836181985
3188,28.1541666666,-89.8371302776
3189,28.1533333333,-89.84
3190,60.79971054822413,3.447942137253448
3191,60.57587686055,3.44076754705
3192,60.79978220155,3.4476704223999994
3193,60.79894593868273,3.447020986824545
3194,44.1310195552531,29.0143263975984
3195,44.11775948734627,28.991923483088055
3196,44.11726870587479,28.99140013743884
3197,58.36715307217273,154.05962793554545
3198,58.31135529091928,153.31207540363414
3199,37.786232800088484,-0.9420667820183246
3200,5.1392636515,5.39667974
3201,5.14317669159863,5.402436091586302
3202,5.1414241837,5.4030317231
3203,5.143135549591563,5.40307207554665
3204,5.140021155888889,5.403118285
3205,5.1391378223,5.4022738827
3206,5.14095198924186,5.402960150660466
3207,5.1403783971875,5.398517773897501
3208,28.395896461544258,-94.67312225050892
3209,48.15076990365,140.35114762125
3210,-25.49918447408182,-45.87505528047879
3211,4.7689187268,100.5626205603
3212,4.770429205144067,100.56208222800339
3213,4.7696127356,100.5622812047
3214,-1.4072129028,-103.41919866879999
3215,36.407554044752274,24.526473431418182
3216,-9.04751432956037,-145.09745007327186
3217,34.6844587929,128.7702073633
3218,25.34642264524466,119.88931587798156
3219,13.297445587497874,-81.40465571875805
3220,21.184385852950893,108.44037386049912
3221,-1.6204897380746361,9.119729912071726
3222,-1.1326759767193875,8.798801090245918
3223,-1.620293027903846,9.119661999728207
3224,-1.6194769234000002,9.118663909550001
3225,-1.13184897735,8.797487574749999
3226,-1.1324757763,8.798859419400001
3227,-1.6205715518461397,9.11988331034853
3228,-1.1326150893136095,8.798142323102367
3229,-1.620946973942202,9.120780653162386
3230,-1.1327474153988701,8.79887546125904
3231,-1.6205442194500002,9.120056130450001
3232,5.0101016843,100.428808359
3233,9.5377281177,99.931223751
3234,9.5376939518,99.93120871400001
3235,9.537854810845547,99.930873767299
3236,9.5377717017,99.9310803662
3237,9.537956846150001,99.93081874415002
3238,9.5365036453,99.9318982922
3239,-17.989631995385107,-80.44589471234893
3240,3.1615161033,141.0884155825
3241,21.328511748759027,109.76723087394515
3242,21.330261381,109.7692032381
3243,21.329402577353658,109.76950178936828
3244,40.3940375663,0.7109303742
3245,43.85257317703469,145.66004461471226
3246,43.7270939507,145.5175543065
3247,43.684382514966664,145.7246918813182
3248,61.202920176115384,5.194341824523077
3249,24.46303465895926,122.03974896152593
3250,22.650298258014562,115.21973257031651
3251,5.889940800545911,102.47382194641953
3252,5.888823333220943,102.4727676287487
3253,5.889411892849999,102.47317236495
3254,-4.9190812598,11.3883290113
3255,-4.601283946385789,11.471490069783947
3256,-4.919113412800001,11.38806359155
3257,-4.599962037470498,11.469615804471264
3258,-41.100921981701546,174.86682119929296
3259,-41.100169935956146,174.8667991340508
3260,-41.100918187,174.8675139188
3261,-41.1016765227,174.8672573714
3262,21.280246701735752,109.48421278202271
3263,34.93222188212679,25.387520006109998
3264,-7.2895988367,138.6240828042
3265,38.0125768269,27.0948029278
3266,38.01390162938461,27.094840805176926
3267,25.69757703777111,120.17317064502446
3268,-17.993689627428573,-70.88430148606905
3269,-17.993735503097916,-70.88388661032083
3270,36.699649272,122.26850466755
3271,33.7510488363,12.6832217113
3272,-1.4456478324,116.6391870317
3273,-1.4458649836,116.6378411678
3274,-1.44581180644717,116.63893999852266
3275,-1.4447256067,116.6396102425
3276,32.59845766985,34.8084184834
3277,21.4452609048,112.0415394524
3278,4.240458375849999,7.791986173264287
3279,61.90381149915,-6.8778503755
3280,17.985481099980436,63.43045404831739
3281,-16.211692919984618,-128.8320293728923
3282,17.5407356745,56.004921251999995
3283,34.63186244384306,136.70759409948832
3284,21.0448960079,108.87464145649999
3285,-12.9030237895,141.6449669054963
3286,-12.9232704754,141.6141788905
3287,-36.9754172828,149.9388213814
3288,52.568953234539954,155.9138984836912
3289,21.5386159466,111.94662323880002
3290,60.42472280508702,166.212207237313
3291,60.418293814722844,166.19781826826613
3292,60.41452845523353,166.21351038291627
3293,60.420047625917476,166.21282474400687
3294,60.425138016299535,166.2098006894
3295,60.40667595070631,166.19679279391602
3296,60.425531366892685,166.20549239752927
3297,60.30742107606024,166.17681754776888
3298,16.4948819392,72.0425511606
3299,4.7655026744,100.55688858050001
3300,4.7655014597,100.5568207482
3301,5.684786855523404,100.18878615806383
3302,20.7683333333,-69.775
3303,-3.41297095,-80.5771580385
3304,40.63508883783685,28.2864432860807
3305,31.71550731952619,129.7378674181452
3306,57.74158853083072,146.1424270278929
3307,57.989114179766524,145.8303276623814
3308,5.890677134596876,102.4748078422664
3309,5.8864149963468355,102.47126855039114
3310,49.0558914383453,-122.86861231120427
3311,-8.823575001,140.0207556402
3312,64.244584092828,-177.652019426652
3313,64.497341498,11.1690341945
3314,64.4954151031675,11.16800046405738
3315,3.935464600263761,5.868420127666501
3316,3.9357145034000003,5.8684829756
3317,3.934983070904897,5.868309841248211
3318,3.9347259558,5.8686096768
3319,70.0523338362,20.63400256185
3320,70.05220247622388,20.63336546933209
3321,21.265043073535438,109.76536554162786
3322,36.62264223565,122.55514201065
3323,34.8965568141,119.45596470295263
3324,2.5831290090000003,-168.2871861728
3325,3.5118794289500004,-166.93418820885
3326,41.93674742374867,143.24667759838266
3327,69.3219355171,32.8713351239
3328,36.5771970203,122.5212669864
3329,29.8836224896,-152.4822269807
3330,32.141808321659994,179.69243900952003
3331,32.0315088926,179.4404009552
3332,9.537993362930841,99.93090800660279
3333,9.537876267916982,99.93097409309246
3334,9.536530016582978,99.93164246907871
3335,9.5364141667,99.93163578069999
3336,9.535571972,99.91173585329999
3337,9.53780832955,99.93085461065
3338,9.537995209955556,99.93041548438333
3339,24.506156649125973,52.95085969163247
3340,24.5098470332,52.95396663220001
3341,36.57257135607715,122.57466765769928
3342,-25.10803658153978,-43.80784612292652
3343,-37.203380830022475,176.7136116851281
3344,-36.00771032884285,175.97591507167235
3345,32.268061533339996,30.857772577351817
3346,-52.4417878475,-69.5323450436
3347,-52.4485695732,-69.531992454
3348,-52.448843486056255,-69.53362786868125
3349,-52.44527942756471,-69.53256945933822
3350,-52.447342586474996,-69.53539053401389
3351,-52.4426329297,-69.5292189991
3352,-52.44566021699333,-69.53387101426222
3353,-52.4466561852,-69.5330538149
3354,27.8968326546,-114.1337841444
3355,27.89684176275,-114.13380573715001
3356,27.896941779099997,-114.13328943789999
3357,27.89677499656842,-114.1337033353621
3358,27.89644343825,-114.13332711785
3359,27.896031828773527,-114.13266125026178
3360,20.658165179650002,-17.10051167365
3361,40.45430674109087,-73.8388797825694
3362,5.164504002,115.1833120312
3363,37.2164371569,-7.129296459699999
3364,37.2164440513,-7.1292926424
3365,37.2153492348,-7.1295517524
3366,37.21643750033881,-7.12929300958806
3367,37.2164286707,-7.1292955953
3368,25.6664114921,120.0378975097
3369,69.97183990103288,18.14745610665369
3370,42.3374201182,28.0863909166
3371,-8.824117480160908,140.02182517554454
3372,-0.7766789867999999,-89.5191207129
3373,-1.3688816338,-89.7429083705
3374,-0.7767502701,-89.5173839169
3375,5.698702995900001,-145.72563776205
3376,-30.1364181929,-51.309813773550005
3377,-30.1364245188,-51.309843136750004
3378,-30.136425617574602,-51.30985034772222
3379,4.052251267776563,96.12676822175521
3380,4.050601092396079,96.12528552646471
3381,19.001411766855558,71.77286213348611
3382,71.00834591118725,73.79080578954866
3383,71.000286657,73.79445420545001
3384,-1.6206455459500002,9.119902434450001
3385,16.5696607742,71.9815440693
3386,29.53631317164138,122.63860115922988
3387,4.222369502863917,8.567227217800001
3388,4.222319222960457,8.567012162874144
3389,4.222510858629577,8.567126549474647
3390,4.2221826943430765,8.56767301200923
3391,4.222566134912371,8.56688735310902
3392,4.22229141985,8.5670607804
3393,4.2224939238443895,8.567101736330974
3394,4.222366015749056,8.56731225542264
3395,4.2223203074,8.567262823200002
3396,4.2223475417200005,8.567429691933333
3397,4.2223703199349,8.567343362760402
3398,4.222351554557273,8.567229608290909
3399,4.2218037553,8.5681564554
3400,4.222542830594736,8.567225064844738
3401,4.222130052456818,8.567083855168182
3402,-2.830914311190722,-104.162808014367
3403,-0.59112087935,-103.52114501340002
3404,-1.3155606041,-103.8189683079
3405,-1.8139832934,-108.7809229775
3406,-1.3840253211882352,-103.0153002434753
3407,-2.9719236623,-102.0677018514
3408,35.8588812421,140.9718944908
3409,22.71159911443448,114.87696674910204
3410,0.9469962843999999,161.2105951878
3411,37.138053013400686,27.570051363467122
3412,37.1384767304,27.5686275113
3413,37.13798667566939,27.570007416257138
3414,7.449844378641667,-56.04107068865416
3415,7.444567025333898,-56.03786712689322
3416,21.1003384805,108.35539685739998
3417,4.170580785099999,6.2931876751
3418,-7.3425036212,138.4903602298
3419,-5.4157731808,11.6515014543
3420,9.492497958048824,-99.11448581409296
3421,9.489134654995121,-99.11324358518048
3422,36.17418918475342,120.92942891736303
3423,0.6606822883500001,151.17245430808333
3424,-0.030585053359734514,151.9594840797708
3425,1.3954651573499999,152.94254369384998
3426,2.4744216226,156.88510818075
3427,11.6184647007,133.355472786
3428,5.1348419069,-148.8192677601
3429,24.84857173942655,120.92077381086283
3430,9.4812591385,99.9249869679
3431,41.20385138899249,29.49404443131682
3432,-64.03336088143334,-60.784257484766655
3433,-64.77712426177499,-63.23562895053056
3434,-8.4890732396,138.173846391
3435,59.24315382185,165.2201470938
3436,60.42019408023888,166.2205613912
3437,24.46893566022745,122.08782266355882
3438,24.9019099438,54.25807835079999
3439,24.908241852077776,54.267883527148896
3440,24.8911036951,54.2517440622
3441,38.13113032309605,26.65772802002105
3442,25.50679380428,120.074315959652
3443,24.98493955140173,119.23886182405981
3444,28.029572328,33.7186513628
3445,13.495248899566668,100.6596614183262
3446,-4.60910883048421,11.461224592363157
3447,-4.6025574659999995,11.471065087794118
3448,0.24287840226875002,-91.53403497358542
3449,19.00077583047742,71.77336545494516
3450,24.652098892,118.95343595669999
3451,57.216308676967344,146.22344497775507
3452,54.0895642634,155.4385471859
3453,57.66941761288379,146.14055574376903
3454,2.836568349777778,143.13848519566668
3455,20.8934336239,108.3920266871
3456,32.65214148487727,132.7452635098091
3457,17.8024236294,71.091147718
3458,29.4617073195,122.4656866374
3459,24.988480219500005,121.01714021625
3460,24.985175629944443,120.99461013429999
3461,-52.478517445919515,-69.5305955133756
3462,27.335122045699997,121.2030104102
3463,24.744017921450002,119.10363119194999
3464,42.93867247513339,17.542965439960586
3465,42.92449871498,17.52545643306
3466,42.9399401135,17.5409775837
3467,-16.017593500599997,-75.87295918375
3468,28.520961802847914,-88.28813785445139
3469,24.820265047338665,119.10018156708934
3470,36.12167614558464,120.84396643456304
3471,21.2575552901,111.2777496623
3472,-25.268241091709264,-46.04641196946147
3473,24.6734092676,51.966278567749995
3474,37.9896374678,119.6938315813
3475,37.9891016488,119.6936189756
3476,37.9894287479,119.6934351573
3477,38.014316935690005,141.63022128666
3478,35.318990289024356,129.14418653388654
3479,60.139253323300004,-45.2388976048
3480,4.12713059245,96.13213972909999
3481,4.12713972325,96.13204919125
3482,27.685716011,33.6515428282
3483,27.685419562773152,33.651726171712504
3484,27.685509100167483,33.65165545577546
3485,27.6854811599875,33.6517795154
3486,27.685475396053537,33.65172143713889
3487,27.685390749467857,33.651734818949556
3488,27.68546854497273,33.65168911826363
3489,-7.237645518915789,11.284166103557894
3490,-7.235566278446154,11.287139931153845
3491,6.7606828975,73.144085241
3492,-28.67151159296044,16.510392318931867
3493,-28.6819464408,16.5132497903
3494,17.701546695650002,70.9387616848
3495,-60.56942236118463,-45.320160051614934
3496,-8.1051917483,-8.7279497587
3497,-10.69234494065,-0.1611641267
3498,-11.218298202949999,-4.901686345350001
3499,-10.6825425087,-0.240955936
3500,65.0426868594,-23.7406524286
3501,70.614469817428,24.630394067178
3502,70.61412512638651,24.629660356320493
3503,70.61433255652578,24.63002713677845
3504,70.6144635856,24.630442878299995
3505,70.6140929511,24.629616315
3506,4.1182363344,7.7930587034
3507,4.1254811591,7.778985767550001
3508,52.558747479078825,155.82850312508174
3509,52.5707505622,155.8235167852
3510,0.27679099674375,-91.61795599633125
3511,0.2745933938571429,-91.61754819084287
3512,0.276492639005814,-91.61805522945232
3513,65.00175203807517,11.725924178829086
3514,4.7713878257,100.4446482955
3515,6.4422553751,115.43178579550002
3516,24.752455258,119.02410299449998
3517,35.81050843125,126.41720728719999
3518,35.80876448405,126.41739274925
3519,47.1900260405,140.2154510882
3520,-11.7871873367,57.4095450408
3521,-30.142490871697373,-51.30480572836053
3522,-30.136347916056142,-51.30988690263509
3523,-30.144677414750003,-51.3040159904
3524,-30.136289497796632,-51.309873651631456
3525,-1.4424696792118643,116.63914726395593
3526,-39.971878086249994,173.2988142986
3527,35.0890043838,125.40966454200002
3528,65.1252061093008,25.235552238308063
3529,65.1254712658,25.2364980361
3530,-8.388964316456097,138.26471007319833
3531,-8.4353887502,138.18722078750002
3532,35.139098443200005,129.5228257609
3533,33.06338548743365,126.41725511814597
3534,5.11134245815,-146.90821195935
3535,-7.012798676999999,-147.34128542435002
3536,6.011702882421271,-146.0236064484464
3537,-18.1650990732,78.6209113827
3538,21.0086419611,108.83734669920001
3539,25.67218411095,120.17219122224999
3540,37.17389906115,15.604899524850001
3541,57.18428443765,151.71002910630003
3542,56.682074050439354,150.72572460960654
3543,57.40497805849575,151.6024206665745
3544,57.10872607565,151.90424633595
3545,57.47562452954999,151.15290296135
3546,56.9639899364,150.9318158263
3547,57.38446214347581,151.3897245065355
3548,57.38106810030692,151.12315681643537
3549,57.627986943600725,150.64314663865426
3550,57.030245203199996,149.36505111395002
3551,57.275470753350014,151.49746998055002
3552,57.14274090760001,149.6240743157
3553,-3.6140911210893023,39.86336575368275
3554,-3.637617611438889,39.845524276546286
3555,-2.1998188995179104,40.92682950083283
3556,-3.6376058880499995,39.84527732755
3557,2.435321927735294,103.83964964625316
3558,2.4351885856,103.839523277
3559,2.435235193978014,103.83954973875248
3560,2.4353415005490198,103.83963841366177
3561,-5.1700053391,106.3700424459
3562,32.948345522749996,129.9293117304
3563,22.980259350086108,116.65898653151666
3564,28.333573689679543,130.00247203867997
3565,56.23479099237661,147.375020050073
3566,56.2317310486723,146.98139326688178
3567,54.23663896738518,-165.61408103267408
3568,34.380607660269995,125.30168605808001
3569,60.374007782423476,166.18842871189236
3570,69.0535718014,58.149770382
3571,69.05740509441428,58.15903730378572
3572,69.05428971962553,58.15072340868191
3573,69.05402850487482,58.15113844005307
3574,25.328629817156113,-77.70306533192867
3575,28.8773126297,-89.5361158498
3576,-3.155457848233333,142.48007328581852
3577,-3.1555516725,142.4806091814
3578,-3.1554036836,142.4807042618
3579,21.5733222279,111.9342545812
3580,24.456201916614816,122.04972150195924
3581,52.60420554406251,155.88688677121445
3582,70.11978449687827,20.75458903957391
3583,70.12013679387087,20.754627098485486
3584,70.1201475275329,20.754614200309398
3585,70.12005474724387,20.754615952976614
3586,-15.237432001200002,58.37211428789999
3587,25.3103676581,119.8119782716
3588,25.323396190900002,119.8511912013
3589,7.44649025289375,-56.038751342018756
3590,7.4448776115697095,-56.03774533324315
3591,-5.5233122888,138.1380716793
3592,51.609515005300004,2.7847007965
3593,-34.02964012707917,25.01625096230625
3594,-17.203643570648484,-125.91271440426362
3595,53.064117881818916,1.6960164306216219
3596,54.95517666838806,13.136180289126765
3597,25.85503563161428,52.03856781651429
3598,19.6895209216,62.7107582966
3599,17.9762097295599,63.7635834437826
3600,49.3001683825,-53.590096129500004
3601,25.058697986622168,120.62803513281887
3602,-18.417155729080303,36.6217409274803
3603,-18.273435087066666,36.89558249967037
3604,-18.271860667747063,36.89685054105
3605,-18.210386280545624,36.80784921613375
3606,-18.209281412375002,36.81023398182445
3607,-18.208718621733333,36.81117540621083
3608,-18.2103241851,36.809574171
3609,-18.2694573767,36.9099358685
3610,-18.225109868163415,36.82490735430975
3611,-18.3721776351,36.7807122585
3612,-18.209130649598936,36.81104261128298
3613,42.7473723017,14.306953041899998
3614,35.5951041444,126.2806997012
3615,35.577769545,126.21700160769998
3616,24.541200445886485,122.1155572807973
3617,35.0809263732,126.0321743124
3618,60.209956545080765,22.085398606355486
3619,3.0042288097,141.8607000579
3620,25.547480067,120.0501378732
3621,25.5729394958,120.0739548689
3622,51.616143365700005,2.7812310348
3623,51.568984106600006,2.7914723030000004
3624,3.5605199651,140.9280209485
3625,18.14185780425,72.41080000640001
3626,17.558801137698595,72.50254304142393
3627,-16.7173778208,172.9070902166
3628,7.977554929088462,-56.69886093446346
3629,7.977698452379618,-56.69891757780638
3630,7.9778249041,-56.69866666669999
3631,7.97754863405,-56.69881771865
3632,7.977541030782353,-56.69885876321765
3633,24.8530927623,120.91130440570001
3634,70.97178272305334,73.56999109159666
3635,71.00863974553346,73.78924020153043
3636,-61.5378093158,34.81037889134348
3637,-61.5387111146675,34.814863526847496
3638,-61.5473579168,34.8158877093
3639,-61.542289674,34.8126024918
3640,-61.54756382226689,34.815425608424505
3641,-61.539818277799995,34.8129007727
3642,-61.53928288019407,34.813069858511845
3643,26.358856547800002,128.4556695603
3644,-0.24004592140000003,-90.8600011834
3645,-0.23720467917959184,-90.85837361320613
3646,-0.7664660216,-89.46536520563635
3647,-0.5265566286000001,-90.49261556079999
3648,-0.9015674358333333,-91.05383253262575
