label,lon,lat
A,-79.9988333333,-17.7249666667
A,-80.0007333333,-17.7243333333
A,-80.0103666667,-17.7212666667
A,-80.0113333333,-17.7209166667
A,-80.0120166667,-17.7206666667
A,-80.0132333333,-17.7203
A,-80.0138333333,-17.7201
A,-80.0142166667,-17.7199666667
A,-80.0146166667,-17.7198333333
A,-80.0150833333,-17.7197
A,-80.0155333333,-17.7195666667
A,-80.0160266667,-17.71944
A,-80.0173333333,-17.71904
A,-80.0174133333,-17.71904
A,-80.0178933333,-17.71888
A,-80.0188,-17.71856
A,-80.01904,-17.71848
A,-80.01952,-17.71832
A,-80.01976,-17.71824
A,-80.02032,-17.71808
A,-80.0277166667,-17.7158833333
A,-80.02905,-17.7155666667
A,-80.0301666667,-17.7153166667
A,-80.0306166667,-17.7152333333
A,-80.0331166667,-17.71465
A,-80.0347733333,-17.7142933333
A,-80.0353066667,-17.7141866667
A,-80.0358666667,-17.7140533333
A,-80.0364266667,-17.71392
A,-80.0372533333,-17.7137333333
A,-80.0376,-17.7136533333
A,-80.0381066667,-17.7135733333
A,-80.0385866667,-17.71344
A,-80.0391466667,-17.7133066667
A,-80.0396533333,-17.7131733333
A,-80.0402933333,-17.7130133333
A,-80.04325,-17.7122833333
A,-80.0433333333,-17.71225
A,-80.044,-17.7121
A,-80.0445333333,-17.7119833333
A,-80.0450833333,-17.7118833333
A,-80.0455,-17.7117833333
A,-80.046,-17.7116833333
A,-80.0469166667,-17.7116166667
A,-80.0474333333,-17.7114833333
A,-80.04775,-17.7114
A,-80.0485,-17.71125
A,-80.0596166667,-17.7094833333
A,-80.0601666667,-17.7094
A,-80.06055,-17.70935
A,-80.0609166667,-17.7092833333
A,-80.06135,-17.7092166667
A,-80.0617833333,-17.70915
A,-80.0623833333,-17.70905
A,-80.0634166667,-17.7088833333
A,-80.0637166667,-17.7088333333
A,-80.0647666667,-17.7086666667
A,-80.0649333333,-17.70865
A,-80.0654133333,-17.70856
A,-80.0660533333,-17.7084533333
A,-80.06672,-17.7083733333
A,-80.0671733333,-17.70832
A,-80.0674666667,-17.7082666667
A,-80.0680266667,-17.70816
A,-80.0780166667,-17.7067333333
A,-80.0808833333,-17.7063333333
A,-80.0819733333,-17.7062133333
A,-80.08215,-17.70615
A,-80.0832,-17.7060266667
A,-80.0911833333,-17.7046166667
A,-80.0917,-17.7045333333
A,-80.0922,-17.7044666667
A,-80.0927833333,-17.7044
A,-80.0937333333,-17.7042666667
A,-80.0947166667,-17.7041166667
A,-80.0956666667,-17.7039833333
A,-80.0960666667,-17.7039333333
A,-80.0970666667,-17.7038
A,-80.09815,-17.7036833333
A,-80.1039733333,-17.7029866667
A,-80.1093066667,-17.7021866667
A,-80.1106833333,-17.7019333333
A,-80.1117,-17.7018
A,-80.1121866667,-17.7017333333
A,-80.1129,-17.7016166667
A,-80.1141333333,-17.7015166667
A,-80.1150833333,-17.7014166667
A,-80.11784,-17.7012
A,-80.11792,-17.7012
A,-80.1184533333,-17.7011466667
A,-80.1254933333,-17.7006133333
A,-80.1256833333,-17.7006166667
A,-80.1260833333,-17.70055
A,-80.12675,-17.7005333333
A,-80.12755,-17.7003833333
A,-80.1278166667,-17.7004
A,-80.12944,-17.7004
A,-80.1295733333,-17.7003733333
A,-80.1300266667,-17.7002666667
A,-80.13056,-17.70024
A,-80.1310833333,-17.7001833333
A,-80.1317333333,-17.7001333333
A,-80.1318133333,-17.7001333333
A,-80.1323466667,-17.70008
A,-80.1332533333,-17.7
A,-80.1348,-17.6998666667
A,-80.1366133333,-17.69984
A,-80.13848,-17.6998666667
A,-80.14275,-17.6998166667
A,-80.1444266667,-17.69984
A,-80.14672,-17.6998666667
A,-80.1476,-17.69984
A,-80.1498833333,-17.6999
A,-80.1519833333,-17.6999166667
A,-80.1532,-17.6999466667
A,-80.1535733333,-17.6999733333
A,-80.1541066667,-17.69992
A,-80.1544266667,-17.69992
A,-80.1548533333,-17.69992
A,-80.15528,-17.69992
A,-80.1556,-17.6999466667
A,-80.1561,-17.6999166667
A,-80.1565,-17.6999333333
A,-80.1568533333,-17.6999466667
A,-80.1573066667,-17.6999466667
A,-80.1581866667,-17.7
A,-80.1583733333,-17.7
A,-80.1588,-17.7000533333
A,-80.1592,-17.7000533333
A,-80.15976,-17.7001066667
A,-80.1632533333,-17.7004266667
A,-80.164,-17.7005333333
A,-80.16416,-17.70056
A,-80.1645333333,-17.7005333333
A,-80.1647733333,-17.70056
A,-80.1661333333,-17.7005066667
A,-80.1692,-17.7004
A,-80.1697333333,-17.7004266667
A,-80.1698933333,-17.7004533333
A,-80.1701066667,-17.7005066667
A,-80.17216,-17.7003733333
A,-80.17216,-17.7003733333
A,-80.1726133333,-17.7003466667
A,-80.1733066667,-17.7002666667
A,-80.17352,-17.70024
A,-80.1742133333,-17.7001866667
A,-80.1749066667,-17.7001066667
A,-80.1751466667,-17.7000533333
A,-80.1753066667,-17.7000266667
A,-80.1757333333,-17.6999733333
A,-80.1780533333,-17.6996533333
A,-80.18328,-17.6981866667
A,-80.1834666667,-17.6981333333
A,-80.1837333333,-17.6981066667
A,-80.1840266667,-17.698
A,-80.1844833333,-17.6979666667
A,-80.1851666667,-17.6978
A,-80.1858333333,-17.697666666700002
A,-80.1865666667,-17.6974833333
A,-80.18784,-17.6971466667
A,-80.18792,-17.69712
A,-80.18824,-17.6970133333
A,-80.18848,-17.6969333333
A,-80.1887733333,-17.6968533333
A,-80.18904,-17.6968533333
A,-80.1893333333,-17.6967733333
A,-80.1896,-17.6966666667
A,-80.1898666667,-17.6965333333
A,-80.19024,-17.69648
A,-80.19192,-17.6957866667
A,-80.19232,-17.6955733333
A,-80.1925066667,-17.6954666667
A,-80.1928,-17.69536
A,-80.1930133333,-17.695226666700002
A,-80.19352,-17.6949866667
A,-80.1936,-17.69496
A,-80.19392,-17.6948533333
A,-80.1942133333,-17.69472
A,-80.1947166667,-17.6945
A,-80.20075,-17.6929333333
A,-80.2012266667,-17.69272
A,-80.2014933333,-17.69264
A,-80.2031333333,-17.6920833333
A,-80.2037666667,-17.6919
A,-80.2051833333,-17.69145
A,-80.2057666667,-17.6913333333
A,-80.2116,-17.6904166667
A,-80.2121333333,-17.6902333333
A,-80.2132166667,-17.6899166667
A,-80.2138833333,-17.6897166667
A,-80.2145333333,-17.68955
A,-80.21744,-17.6889333333
A,-80.21752,-17.6889066667
A,-80.21776,-17.6887733333
A,-80.21808,-17.6886666667
A,-80.2185866667,-17.6884
A,-80.2195,-17.6880833333
A,-80.2199666667,-17.6879166667
A,-80.2206,-17.6877333333
A,-80.2210666667,-17.68755
A,-80.2211733333,-17.68752
A,-80.2214666667,-17.6873866667
A,-80.2216,-17.68735
A,-80.22192,-17.6872266667
A,-80.2220833333,-17.6871833333
A,-80.2222666667,-17.6871466667
A,-80.2224,-17.687093333300002
A,-80.22264,-17.68704
A,-80.2227733333,-17.6870133333
A,-80.2229866667,-17.6869333333
A,-80.2231733333,-17.6869066667
A,-80.2233866667,-17.6868533333
A,-80.2236,-17.6868
A,-80.2238666667,-17.68672
A,-80.2241866667,-17.6866133333
A,-80.22432,-17.68656
A,-80.2246133333,-17.6865066667
A,-80.22488,-17.6863733333
A,-80.2250666667,-17.68632
A,-80.2253333333,-17.6862666667
A,-80.22552,-17.68624
A,-80.2257866667,-17.6861866667
A,-80.226,-17.6861
A,-80.22632,-17.6860533333
A,-80.2266666667,-17.6859733333
A,-80.2267733333,-17.6859733333
A,-80.22704,-17.68592
A,-80.2273333333,-17.6858666667
A,-80.22752,-17.68584
A,-80.2279,-17.6857666667
A,-80.2280533333,-17.68576
A,-80.2282666667,-17.6857333333
A,-80.2285333333,-17.68568
A,-80.2288,-17.6856266667
A,-80.2290666667,-17.6855466667
A,-80.22936,-17.6854666667
A,-80.22968,-17.6853866667
A,-80.2348,-17.683433333299998
A,-80.2364666667,-17.6827333333
A,-80.2372166667,-17.6823666667
A,-80.2377333333,-17.6825
A,-80.2382933333,-17.6818133333
A,-80.23848,-17.68168
A,-80.2387466667,-17.6815466667
A,-80.2390133333,-17.68144
A,-80.23928,-17.68128
A,-80.2395733333,-17.6812533333
A,-80.2397333333,-17.68104
A,-80.2401333333,-17.68088
A,-80.2403733333,-17.6806666667
A,-80.24064,-17.6805333333
A,-80.2409866667,-17.6803733333
A,-80.2413333333,-17.6801333333
A,-80.24144,-17.6801066667
A,-80.2416533333,-17.68
A,-80.242,-17.67984
A,-80.2429666667,-17.6794833333
A,-80.2445,-17.6787833333
A,-80.2447733333,-17.6789066667
A,-80.2451733333,-17.6785333333
A,-80.2453333333,-17.6783466667
A,-80.2456,-17.67824
A,-80.2458666667,-17.6781866667
A,-80.24616,-17.6780266667
A,-80.2464,-17.67792
A,-80.2466933333,-17.67776
A,-80.2469866667,-17.6775733333
A,-80.2473333333,-17.6774133333
A,-80.2476533333,-17.6772
A,-80.2478666667,-17.67712
A,-80.2481866667,-17.6769866667
A,-80.2484533333,-17.6768533333
A,-80.2488,-17.6767733333
A,-80.2491733333,-17.6766133333
A,-80.2494666667,-17.6764
A,-80.2497066667,-17.6763733333
A,-80.2500266667,-17.6761866667
A,-80.25024,-17.6760533333
A,-80.2505866667,-17.67592
A,-80.2508533333,-17.6758133333
A,-80.2511733333,-17.6757066667
A,-80.2514933333,-17.6755733333
A,-80.25192,-17.6753866667
A,-80.25344,-17.6748
A,-80.25384,-17.67464
A,-80.2541866667,-17.6745333333
A,-80.2545333333,-17.6744
A,-80.2546933333,-17.67432
A,-80.2555,-17.6740666667
A,-80.2558666667,-17.6739733333
A,-80.2559733333,-17.6739733333
A,-80.2564333333,-17.6738166667
A,-80.2568,-17.6737333333
A,-80.2570133333,-17.6737066667
A,-80.2573066667,-17.6736533333
A,-80.2575833333,-17.6735833333
A,-80.25792,-17.67352
A,-80.2636333333,-17.6725666667
A,-80.26415,-17.6725
A,-80.2646833333,-17.67235
A,-80.2658666667,-17.672
A,-80.2732333333,-17.6695833333
A,-80.2737166667,-17.6694
A,-80.2742166667,-17.6691833333
A,-80.2746,-17.6690833333
A,-80.2748333333,-17.669
A,-80.2750333333,-17.66895
A,-80.2756166667,-17.6688166667
A,-80.2758833333,-17.66875
A,-80.2760333333,-17.6687333333
A,-80.2765333333,-17.6685866667
A,-80.2768,-17.6685066667
A,-80.27712,-17.6683733333
A,-80.2773333333,-17.66832
A,-80.2775733333,-17.66824
A,-80.27784,-17.6681333333
A,-80.2781066667,-17.6680266667
A,-80.2783733333,-17.66792
A,-80.27872,-17.6677866667
A,-80.2792,-17.6675733333
A,-80.2806333333,-17.667
A,-80.28072,-17.66696
A,-80.2809333333,-17.6668266667
A,-80.2812,-17.6666933333
A,-80.28144,-17.6666133333
A,-80.2817066667,-17.6665066667
A,-80.28192,-17.6664
A,-80.28224,-17.6662933333
A,-80.2824,-17.66624
A,-80.28264,-17.6661866667
A,-80.2828533333,-17.6661333333
A,-80.28312,-17.66608
A,-80.2833333333,-17.66608
A,-80.2835733333,-17.6660266667
A,-80.2858666667,-17.66545
A,-80.2868,-17.6651666667
A,-80.2869666667,-17.6651166667
A,-80.2876,-17.6648833333
A,-80.2877333333,-17.6648333333
A,-80.2882333333,-17.6646
A,-80.2894666667,-17.6638833333
A,-80.2903,-17.6633833333
A,-80.29405,-17.6613
A,-80.2945833333,-17.6610333333
A,-80.29755,-17.6595666667
A,-80.2978833333,-17.6593666667
A,-80.2981,-17.6592333333
A,-80.29845,-17.6590333333
A,-80.29875,-17.65885
A,-80.2989666667,-17.6587
A,-80.2991,-17.6586166667
A,-80.3011,-17.6574666667
A,-80.3015833333,-17.6571333333
A,-80.3021833333,-17.6567666667
A,-80.3034833333,-17.6558833333
A,-80.3041866667,-17.6553333333
A,-80.3044,-17.6552
A,-80.30456,-17.6550666667
A,-80.3048,-17.6548533333
A,-80.3049866667,-17.65472
A,-80.3052533333,-17.65456
A,-80.30552,-17.6543733333
A,-80.3057333333,-17.65424
A,-80.3068,-17.6536533333
A,-80.3081833333,-17.6530833333
A,-80.3084,-17.6529833333
A,-80.3086166667,-17.6528833333
A,-80.3087666667,-17.6528666667
A,-80.3090166667,-17.6527833333
A,-80.30945,-17.6525833333
A,-80.3097,-17.65245
A,-80.30995,-17.6523
A,-80.3106,-17.6518666667
A,-80.3114666667,-17.6512833333
A,-80.3138133333,-17.64984
A,-80.31565,-17.6487166667
A,-80.3161166667,-17.64845
A,-80.3163466667,-17.64832
A,-80.31735,-17.6478166667
A,-80.3173833333,-17.6478
A,-80.3177666667,-17.6476333333
A,-80.3189866667,-17.6470666667
A,-80.3192,-17.6469333333
A,-80.3194133333,-17.6468533333
A,-80.3196533333,-17.6467466667
A,-80.3198666667,-17.64664
A,-80.3201866667,-17.6464266667
A,-80.3217866667,-17.6458666667
A,-80.3238,-17.6450333333
A,-80.32485,-17.6446666667
A,-80.3254666667,-17.6443333333
A,-80.3255166667,-17.6443
A,-80.3258666667,-17.6441333333
A,-80.3262,-17.64395
A,-80.3277866667,-17.64296
A,-80.3279733333,-17.64288
A,-80.3281866667,-17.64272
A,-80.3283733333,-17.6426133333
A,-80.3286133333,-17.64248
A,-80.3288533333,-17.64232
A,-80.3290666667,-17.6421866667
A,-80.3293066667,-17.6420533333
A,-80.3296533333,-17.6418666667
A,-80.3297866667,-17.6417866667
A,-80.3312833333,-17.6410333333
A,-80.3328166667,-17.6401833333
A,-80.3330666667,-17.6400333333
A,-80.3336,-17.6397333333
A,-80.33544,-17.6387733333
A,-80.3372,-17.6377333333
A,-80.3375466667,-17.63752
A,-80.33776,-17.63736
A,-80.3380533333,-17.6372
A,-80.3381866667,-17.63712
A,-80.33856,-17.6369066667
A,-80.3388533333,-17.63672
A,-80.3390133333,-17.63664
A,-80.33944,-17.6363733333
A,-80.3395733333,-17.6363466667
A,-80.3398,-17.6361833333
A,-80.3400266667,-17.63608
A,-80.3402833333,-17.6359
A,-80.3404666667,-17.63575
A,-80.34075,-17.6356
A,-80.34088,-17.63552
A,-80.3413066667,-17.6352533333
A,-80.3413066667,-17.6352533333
A,-80.3417666667,-17.6348833333
A,-80.3421,-17.6346833333
A,-80.3425066667,-17.6344
A,-80.3427733333,-17.63424
A,-80.3440533333,-17.6333333333
A,-80.3448533333,-17.6327733333
A,-80.3453866667,-17.6323733333
A,-80.3457866667,-17.6320533333
A,-80.3479,-17.6306
A,-80.34845,-17.6303166667
A,-80.3495,-17.6297333333
A,-80.3500533333,-17.6294133333
A,-80.3505866667,-17.62912
A,-80.3508266667,-17.6289333333
A,-80.3511733333,-17.62872
A,-80.3513866667,-17.6285866667
A,-80.3515733333,-17.6284533333
A,-80.3518133333,-17.62832
A,-80.352,-17.6281866667
A,-80.35232,-17.628
A,-80.3525066667,-17.6278666667
A,-80.3527733333,-17.6277066667
A,-80.3530133333,-17.6275733333
A,-80.3532533333,-17.62744
A,-80.3534666667,-17.62728
A,-80.35384,-17.62704
A,-80.3542666667,-17.6268
A,-80.3563166667,-17.6255666667
A,-80.3574166667,-17.6248666667
A,-80.3579833333,-17.6244833333
A,-80.3585166667,-17.62415
A,-80.3596,-17.62345
A,-80.3599466667,-17.6232533333
A,-80.3615466667,-17.6221866667
A,-80.3635733333,-17.620933333299998
A,-80.36384,-17.6207466667
A,-80.3642666667,-17.6204533333
A,-80.36432,-17.6204266667
A,-80.3645866667,-17.62024
A,-80.3648266667,-17.6201066667
A,-80.36515,-17.6198666667
A,-80.3663666667,-17.6190666667
A,-80.36672,-17.6188533333
A,-80.3669333333,-17.61872
A,-80.3672,-17.6185866667
A,-80.3674666667,-17.6184266667
A,-80.3677066667,-17.61832
A,-80.368,-17.6181333333
A,-80.3684,-17.6178933333
A,-80.3685866667,-17.6177866667
A,-80.3718833333,-17.6158
A,-80.3733066667,-17.6150133333
A,-80.3736,-17.6148666667
A,-80.3737866667,-17.6147733333
A,-80.3741066667,-17.61464
A,-80.37424,-17.6145866667
A,-80.3744,-17.6145
A,-80.37472,-17.6143733333
A,-80.3749866667,-17.61424
A,-80.3753333333,-17.61408
A,-80.3754666667,-17.614
A,-80.37672,-17.6133066667
A,-80.3769866667,-17.6132
A,-80.3772533333,-17.6130666667
A,-80.377440000000007,-17.6129066667
A,-80.3776533333,-17.6128
A,-80.3779733333,-17.6126666667
A,-80.3781866667,-17.61256
A,-80.3783733333,-17.6124533333
A,-80.3787466667,-17.61224
A,-80.3788266667,-17.6121866667
A,-80.37904,-17.61208
A,-80.3792533333,-17.6119466667
A,-80.37944,-17.61184
A,-80.3796533333,-17.61168
A,-80.3813333333,-17.6106333333
A,-80.3817166667,-17.6103666667
A,-80.3827166667,-17.60975
A,-80.3835,-17.6093166667
A,-80.3841,-17.60895
A,-80.3885066667,-17.6061866667
A,-80.392,-17.60392
A,-80.39296,-17.6032533333
A,-80.3932,-17.6030666667
A,-80.3936,-17.6027466667
A,-80.3937333333,-17.6026666667
A,-80.3939733333,-17.6025333333
A,-80.3949333333,-17.60192
A,-80.3952166667,-17.6017666667
A,-80.3958166667,-17.6013833333
A,-80.3962933333,-17.60112
A,-80.3968,-17.6008266667
A,-80.3969333333,-17.60072
A,-80.3972533333,-17.6005066667
A,-80.3975733333,-17.6002933333
A,-80.39784,-17.6001066667
A,-80.3979733333,-17.6
A,-80.4001066667,-17.5984266667
A,-80.4001333333,-17.5984
A,-80.4004533333,-17.5982133333
A,-80.4006666667,-17.5980533333
A,-80.4008,-17.5979733333
A,-80.4009866667,-17.59784
A,-80.4011733333,-17.5977333333
A,-80.40144,-17.5976
A,-80.4016,-17.5974933333
A,-80.40176,-17.5974133333
A,-80.4020533333,-17.5972266667
A,-80.4021866667,-17.5971733333
A,-80.4025866667,-17.5969333333
A,-80.4062166667,-17.5948833333
A,-80.40765,-17.59435
A,-80.4083666667,-17.5941166667
A,-80.4088666667,-17.59395
A,-80.4091466667,-17.5938666667
A,-80.40928,-17.59384
A,-80.40944,-17.59376
A,-80.4098666667,-17.5935733333
A,-80.4101333333,-17.5934666667
A,-80.41032,-17.5933866667
A,-80.4105066667,-17.5933066667
A,-80.4109866667,-17.59304
A,-80.41248,-17.5921866667
A,-80.4127733333,-17.592
A,-80.41296,-17.5918666667
A,-80.4132,-17.5917333333
A,-80.4136,-17.5914933333
A,-80.4137333333,-17.59144
A,-80.4140533333,-17.5913066667
A,-80.4142133333,-17.5912533333
A,-80.4144533333,-17.5911466667
A,-80.41472,-17.59104
A,-80.41488,-17.5910133333
A,-80.4153066667,-17.5908
A,-80.4153333333,-17.5908
A,-80.4156266667,-17.5906933333
A,-80.4158133333,-17.59064
A,-80.4161066667,-17.5905333333
A,-80.4162666667,-17.5904533333
A,-80.4165333333,-17.5903466667
A,-80.41672,-17.5902666667
A,-80.4170666667,-17.5901066667
A,-80.4172,-17.5900266667
A,-80.4177333333,-17.5897333333
A,-80.4181333333,-17.5896
A,-80.4182666667,-17.58952
A,-80.4185866667,-17.5893333333
A,-80.4188266667,-17.5892533333
A,-80.4190666667,-17.5891
A,-80.41936,-17.5889866667
A,-80.4196533333,-17.5888533333
A,-80.4204,-17.58856
A,-80.42064,-17.5884533333
A,-80.4210133333,-17.58832
A,-80.42376,-17.5876
A,-80.4237866667,-17.5875733333
A,-80.4240666667,-17.5874666667
A,-80.42432,-17.5873866667
A,-80.4244533333,-17.5873333333
A,-80.4247733333,-17.5872
A,-80.4250833333,-17.58705
A,-80.4317166667,-17.5843166667
A,-80.4322833333,-17.5839666667
A,-80.43264,-17.5838133333
A,-80.4328166667,-17.5837
A,-80.4332,-17.58352
A,-80.4332833333,-17.5834333333
A,-80.4334933333,-17.5833066667
A,-80.4339333333,-17.5830166667
A,-80.4341333333,-17.5829066667
A,-80.4343733333,-17.5827733333
A,-80.43845,-17.5805166667
A,-80.4388533333,-17.58032
A,-80.43912,-17.5802133333
A,-80.4392533333,-17.5801333333
A,-80.43952,-17.5800266667
A,-80.44085,-17.5792333333
A,-80.4410166667,-17.5791333333
A,-80.4416,-17.5788
A,-80.4422133333,-17.5784
A,-80.44232,-17.57832
A,-80.4424,-17.57824
A,-80.44264,-17.5781066667
A,-80.44288,-17.57792
A,-80.4430133333,-17.5778133333
A,-80.4433066667,-17.5776
A,-80.4434133333,-17.5774666667
A,-80.44384,-17.5771733333
A,-80.44392,-17.5770666667
A,-80.4453,-17.5760833333
A,-80.4457166667,-17.5757833333
A,-80.4458666667,-17.5756833333
A,-80.44645,-17.5752666667
A,-80.4465166667,-17.5752333333
A,-80.45192,-17.5711733333
A,-80.4520533333,-17.5710666667
A,-80.45224,-17.57088
A,-80.4525066667,-17.57072
A,-80.4527166667,-17.5705
A,-80.4529333333,-17.5703733333
A,-80.4531466667,-17.5701866667
A,-80.4533866667,-17.5700533333
A,-80.4537066667,-17.5697866667
A,-80.4538666667,-17.5695833333
A,-80.4543666667,-17.5692
A,-80.4560166667,-17.5678166667
A,-80.4563166667,-17.56755
A,-80.4564666667,-17.5674333333
A,-80.4567166667,-17.56725
A,-80.4569833333,-17.56705
A,-80.4572833333,-17.56685
A,-80.4575333333,-17.5666833333
A,-80.4578333333,-17.5665166667
A,-80.4581833333,-17.56625
A,-80.4584666667,-17.5660833333
A,-80.461,-17.56465
A,-80.4614166667,-17.5644833333
A,-80.4615666667,-17.5643833333
A,-80.4617666667,-17.5642666667
A,-80.4620166667,-17.5641333333
A,-80.46225,-17.5640166667
A,-80.4625166667,-17.5639166667
A,-80.4627333333,-17.5637833333
A,-80.463,-17.5636333333
A,-80.4632166667,-17.5635333333
A,-80.4745166667,-17.5533666667
A,-80.4750166667,-17.55275
A,-80.47555,-17.5521333333
A,-80.4756833333,-17.5520166667
A,-80.4775166667,-17.5497833333
A,-80.4776266667,-17.5496533333
A,-80.47776,-17.5494666667
A,-80.4797866667,-17.5466133333
A,-80.4798666667,-17.5465066667
A,-80.48035,-17.54575
A,-80.4807,-17.5453
A,-80.48105,-17.5447833333
A,-80.4814333333,-17.5442833333
A,-80.4832833333,-17.5419
A,-80.4835466667,-17.5416266667
A,-80.4837066667,-17.54144
A,-80.48568,-17.53912
A,-80.48645,-17.53815
A,-80.48664,-17.5379466667
A,-80.4868,-17.5377333333
A,-80.48696,-17.5375466667
A,-80.4871733333,-17.53728
A,-80.48752,-17.5368533333
A,-80.4875733333,-17.5367733333
A,-80.4877866667,-17.5365333333
A,-80.4882133333,-17.5359733333
A,-80.48888,-17.5351466667
A,-80.4893866667,-17.5344533333
A,-80.49144,-17.5321866667
A,-80.4916,-17.5319466667
A,-80.4920533333,-17.53144
A,-80.4924833333,-17.5309833333
A,-80.49264,-17.5308266667
A,-80.49304,-17.5304266667
A,-80.4931166667,-17.5303166667
A,-80.4937333333,-17.5297166667
A,-80.4940333333,-17.52945
A,-80.49415,-17.5293166667
A,-80.4944,-17.5290833333
A,-80.4945833333,-17.5289
A,-80.4947833333,-17.5286666667
A,-80.4950666667,-17.5284
A,-80.4953066667,-17.52816
A,-80.49552,-17.5279466667
A,-80.49576,-17.5277066667
A,-80.4959733333,-17.52752
A,-80.4961866667,-17.5272533333
A,-80.4965866667,-17.52688
A,-80.4966666667,-17.5268
A,-80.4969166667,-17.5265833333
A,-80.49872,-17.5249866667
A,-80.4989866667,-17.5247466667
A,-80.49912,-17.52464
A,-80.49944,-17.52432
A,-80.4997866667,-17.5240533333
A,-80.4998933333,-17.5239733333
A,-80.50024,-17.52368
A,-80.50048,-17.5234933333
A,-80.50096,-17.5230666667
A,-80.50104,-17.5229866667
A,-80.502,-17.5221866667
A,-80.5025866667,-17.5217066667
A,-80.5058133333,-17.5186666667
A,-80.5061866667,-17.5182666667
A,-80.5064533333,-17.5179733333
A,-80.5065066667,-17.51792
A,-80.50745,-17.5168333333
A,-80.50816,-17.51616
A,-80.5083466667,-17.516
A,-80.5085333333,-17.5157866667
A,-80.5088666667,-17.5154166667
A,-80.5097666667,-17.5145166667
A,-80.5105333333,-17.5137333333
A,-80.5110933333,-17.5131733333
A,-80.5118133333,-17.5124533333
A,-80.5121066667,-17.5122133333
A,-80.51232,-17.512
A,-80.51312,-17.5111733333
A,-80.5140266667,-17.5101866667
A,-80.51464,-17.5096266667
A,-80.5149066667,-17.5093333333
A,-80.51552,-17.50872
A,-80.5156,-17.5086133333
A,-80.51584,-17.5083733333
A,-80.5161066667,-17.5081333333
A,-80.51656,-17.5077066667
A,-80.51672,-17.5075733333
A,-80.5171733333,-17.50712
A,-80.51752,-17.5068
A,-80.5184533333,-17.5059733333
A,-80.52525,-17.5000833333
A,-80.5268166667,-17.4987333333
A,-80.5284533333,-17.4975466667
A,-80.5286666667,-17.4973866667
A,-80.5290133333,-17.4970666667
A,-80.5296,-17.4966133333
A,-80.5303733333,-17.4959466667
A,-80.5329866667,-17.4937866667
A,-80.53352,-17.4933866667
A,-80.53392,-17.49304
A,-80.5341333333,-17.4929066667
A,-80.5343466667,-17.4926666667
A,-80.5375333333,-17.49005
A,-80.5388,-17.48915
A,-80.5515333333,-17.47895
A,-80.5597833333,-17.4733333333
A,-80.5606133333,-17.4728533333
A,-80.5607833333,-17.47275
A,-80.5666133333,-17.4688533333
A,-80.5675466667,-17.46816
A,-80.5683466667,-17.4675733333
A,-80.5687466667,-17.4673333333
A,-80.5696,-17.4669066667
A,-80.5697333333,-17.4668
A,-80.5700266667,-17.46664
A,-80.5703466667,-17.4665066667
A,-80.5707733333,-17.4662666667
A,-80.5709866667,-17.46616
A,-80.5714133333,-17.46592
A,-80.5719333333,-17.4656833333
A,-80.5723733333,-17.46544
A,-80.57288,-17.4651733333
A,-80.57424,-17.4644
A,-80.5743466667,-17.4643466667
A,-80.57472,-17.4641333333
A,-80.5751733333,-17.4638666667
A,-80.5761866667,-17.4633066667
A,-80.57885,-17.4617833333
A,-80.5808,-17.46072
A,-80.5809066667,-17.4606666667
A,-80.5814666667,-17.4604
A,-80.58185,-17.4602333333
A,-80.5820533333,-17.4601333333
A,-80.5824,-17.4599466667
A,-80.58264,-17.4598666667
A,-80.5829866667,-17.4597066667
A,-80.5878666667,-17.4578666667
A,-80.588666666699993,-17.45752
A,-80.5889066667,-17.45744
A,-80.5891733333,-17.4573066667
A,-80.5894666667,-17.4572
A,-80.5897866667,-17.4570666667
A,-80.5901066667,-17.4569333333
A,-80.5905333333,-17.4567733333
A,-80.5909066667,-17.45664
A,-80.5924166667,-17.4560333333
A,-80.59344,-17.4555733333
A,-80.5937333333,-17.45544
A,-80.5939733333,-17.4553333333
A,-80.5942666667,-17.4552266667
A,-80.5945866667,-17.4550933333
A,-80.5952266667,-17.4548533333
A,-80.5953866667,-17.4547733333
A,-80.5955733333,-17.4546666667
A,-80.5961333333,-17.45432
A,-80.59624,-17.4544
A,-80.5966666667,-17.4541866667
A,-80.5968,-17.4541066667
A,-80.59712,-17.4539733333
A,-80.59752,-17.4537333333
A,-80.59776,-17.4536533333
A,-80.59824,-17.4534133333
A,-80.5985066667,-17.4533333333
A,-80.5989333333,-17.4531733333
A,-80.59936,-17.4529333333
A,-80.5996266667,-17.4528
A,-80.5997333333,-17.4527466667
A,-80.6001066667,-17.45256
A,-80.6004533333,-17.4524533333
A,-80.6006933333,-17.45232
A,-80.60104,-17.4521866667
A,-80.6013866667,-17.4521066667
A,-80.6017066667,-17.452
A,-80.6032533333,-17.4513866667
A,-80.6038933333,-17.45112
A,-80.6041866667,-17.4509866667
A,-80.6045866667,-17.4508266667
A,-80.6048533333,-17.4506933333
A,-80.6050933333,-17.4506133333
A,-80.6095466667,-17.4486933333
A,-80.6099466667,-17.4485066667
A,-80.61016,-17.4484
A,-80.6106666667,-17.4482
A,-80.61088,-17.4481333333
A,-80.6115733333,-17.44784
A,-80.6118933333,-17.4477333333
A,-80.6126133333,-17.44744
A,-80.6231,-17.4428833333
A,-80.6243166667,-17.4423
A,-80.6251166667,-17.4418833333
