lon_bin,lat_bin,hours
-18.5,58.5,795.7470833333334
-18.5,59.5,470.0323611111112
-18.5,60.5,30.842361111111096
-18.5,61.5,57.28583333333332
-18.5,62.5,587.5347222222222
-18.5,63.5,6608.917222222222
-18.5,65.5,140240.10819444442
-18.5,66.5,199711.5713888889
-18.5,67.5,7416.509999999999
-18.5,68.5,624.4973611111111
-18.5,69.5,35.855138888888895
-18.5,70.5,33.64374999999999
-18.5,71.5,14.871249999999996
-18.5,72.5,13.213888888888889
-18.5,73.5,1.6113888888888892
-17.5,-65.5,5.744305555555556
-17.5,-53.5,5.4334722222222265
-17.5,-49.5,14.32347222222222
-17.5,-46.5,5.79305555555555
-17.5,-45.5,7.556666666666666
-17.5,-44.5,3.4052777777777785
-17.5,-43.5,33.55180555555556
-17.5,-42.5,37.69180555555555
-17.5,-41.5,38.00902777777778
-17.5,-40.5,38.118055555555564
-17.5,-39.5,58.216666666666676
-17.5,-38.5,88.02097222222221
-17.5,-37.5,124.56902777777778
-17.5,-36.5,211.29819444444442
-17.5,-35.5,244.79055555555556
-17.5,-34.5,100.58513888888889
-17.5,-33.5,27.28791666666666
-17.5,-32.5,30.61319444444443
-17.5,-31.5,247.99888888888887
-17.5,-30.5,100.35736111111112
-17.5,-29.5,26.04291666666666
-17.5,-27.5,7.070555555555557
-17.5,-26.5,3.5734722222222235
-17.5,-25.5,16.20944444444444
-17.5,-24.5,39.575972222222234
-17.5,-23.5,67.31444444444448
-17.5,-22.5,112.57138888888889
-17.5,-21.5,147.44569444444443
-17.5,-20.5,42.83736111111111
-17.5,-19.5,19.64527777777777
-17.5,-14.5,28.486944444444433
-17.5,-13.5,124.29597222222222
-17.5,-12.5,130.3143055555556
-17.5,-11.5,228.2322222222222
-17.5,-10.5,655.2981944444444
-17.5,-9.5,55.363472222222235
-17.5,-8.5,17.25055555555559
-17.5,-7.5,21.764444444444443
-17.5,-6.5,997.3076388888888
-17.5,-5.5,2075.1
-17.5,-4.5,313.47458333333327
-17.5,-3.5,415.80652777777783
-17.5,-2.5,729.0033333333334
-17.5,-1.5,405.31430555555545
-17.5,-0.5,158.55347222222224
-17.5,0.5,536.1119444444445
-17.5,1.5,746.1011111111111
-17.5,2.5,655.4197222222223
-17.5,3.5,888.8036111111111
-17.5,4.5,889.0236111111112
-17.5,5.5,401.90611111111116
-17.5,6.5,860.5940277777778
-17.5,7.5,1079.8106944444444
-17.5,8.5,158.85027777777776
-17.5,9.5,2951.9976388888886
-17.5,10.5,17661.3425
-17.5,11.5,59278.19930555555
-17.5,12.5,32727.97708333333
-17.5,13.5,15991.542083333334
-17.5,14.5,115070.2045833333
-17.5,15.5,13774.507638888888
-17.5,16.5,2283.836527777778
-17.5,17.5,2333.1608333333334
-17.5,18.5,2827.963472222222
-17.5,19.5,20382.92861111111
-17.5,20.5,106574.3363888889
-17.5,21.5,9638.62625
-17.5,22.5,8758.878194444445
-17.5,23.5,2228.4275
-17.5,24.5,418.39375
-17.5,25.5,446.3375
-17.5,26.5,362.6008333333333
-17.5,27.5,893.5493055555561
-17.5,28.5,3859.41708333333
-17.5,29.5,701.4766666666666
-17.5,30.5,216.5716666666666
-17.5,31.5,88.31486111111113
-17.5,32.5,11229.742361111112
-17.5,33.5,3528.9179166666663
-17.5,34.5,344.47166666666664
-17.5,35.5,514.6716666666666
-17.5,36.5,1546.871111111111
-17.5,37.5,1875.673888888889
-17.5,38.5,1876.600138888889
-17.5,39.5,1107.0341666666666
-17.5,40.5,1468.284722222222
-17.5,41.5,1350.072777777778
-17.5,42.5,1941.910138888889
-17.5,43.5,1313.4109722222222
-17.5,44.5,588.7783333333333
-17.5,45.5,802.8512499999999
-17.5,46.5,387.6808333333333
-17.5,47.5,126.6748611111111
-17.5,48.5,307.1654166666666
-17.5,49.5,189.76986111111103
-17.5,50.5,71.5122222222222
-17.5,51.5,991.4112500000001
-17.5,52.5,220.87152777777774
-17.5,53.5,142.62694444444446
-17.5,54.5,595.89125
-17.5,55.5,1685.6622222222222
-17.5,56.5,770.0280555555556
-17.5,57.5,555.4359722222223
-17.5,58.5,194.3506944444444
-17.5,59.5,353.93375000000003
-17.5,60.5,53.038472222222225
-17.5,61.5,77.47305555555559
-17.5,62.5,309.61791666666664
-17.5,63.5,7100.219444444445
-17.5,65.5,11.13833333333333
-17.5,66.5,83635.2086111111
-17.5,67.5,1677.2280555555556
-17.5,68.5,930.7681944444445
-17.5,69.5,217.71527777777777
-17.5,70.5,39.240972222222226
-17.5,71.5,37.8736111111111
-17.5,72.5,16.282083333333333
-17.5,73.5,4.926944444444448
-17.5,88.5,1.03444444444444
-16.5,-65.5,2.5029166666666676
-16.5,-49.5,3.2559722222222223
-16.5,-46.5,5.325277777777781
-16.5,-45.5,1.7337500000000001
-16.5,-44.5,5.119861111111112
-16.5,-43.5,13.579722222222218
-16.5,-42.5,30.653055555555554
-16.5,-41.5,41.47291666666666
-16.5,-40.5,30.341388888888886
-16.5,-39.5,47.358749999999986
-16.5,-38.5,127.01999999999998
-16.5,-37.5,106.36652777777778
-16.5,-36.5,214.60555555555553
-16.5,-35.5,282.9219444444445
-16.5,-34.5,139.09444444444446
-16.5,-33.5,45.48194444444442
-16.5,-32.5,12.869444444444454
-16.5,-31.5,64.84430555555556
-16.5,-30.5,31.441250000000007
-16.5,-29.5,24.766111111111115
-16.5,-27.5,2.8222222222222224
-16.5,-26.5,4.4947222222222205
-16.5,-25.5,13.578472222222228
-16.5,-24.5,28.510000000000012
-16.5,-23.5,27.318888888888893
-16.5,-22.5,76.51208333333334
-16.5,-21.5,282.0598611111111
-16.5,-20.5,265.3075
-16.5,-19.5,9.311249999999998
-16.5,-16.5,14.08083333333334
-16.5,-15.5,34.05888888888889
-16.5,-14.5,18.74402777777778
-16.5,-13.5,8.301111111111117
-16.5,-12.5,32.895138888888894
-16.5,-11.5,213.36222222222227
-16.5,-10.5,46.88541666666667
-16.5,-9.5,12.196527777777778
-16.5,-8.5,5.973749999999996
-16.5,-6.5,0.302777777777778
-16.5,-5.5,171.02236111111105
-16.5,-4.5,187.25125
-16.5,-3.5,247.91055555555553
-16.5,-2.5,464.90666666666664
-16.5,-1.5,315.0416666666667
-16.5,-0.5,126.39319444444445
-16.5,0.5,548.3395833333334
-16.5,1.5,750.3183333333333
-16.5,2.5,736.9877777777779
-16.5,3.5,1516.3476388888887
-16.5,4.5,1147.8072222222224
-16.5,5.5,767.2311111111111
-16.5,6.5,771.5995833333333
-16.5,7.5,294.1145833333333
-16.5,8.5,269.9186111111111
-16.5,9.5,3416.027361111111
-16.5,10.5,44084.42972222222
-16.5,11.5,14337.867638888889
-16.5,12.5,2833.8716666666664
-16.5,13.5,925.7075000000001
-16.5,14.5,293.55319444444444
-16.5,15.5,1663.3306944444441
-16.5,16.5,4701.704444444445
-16.5,17.5,13191.937638888889
-16.5,18.5,39985.955416666664
-16.5,19.5,23407.64888888889
-16.5,20.5,7589.9702777777775
-16.5,21.5,7.1287499999999975
-16.5,22.5,3230.112638888889
-16.5,23.5,33511.43791666667
-16.5,24.5,7620.741944444445
-16.5,25.5,1738.6393055555554
-16.5,26.5,1029.902361111111
-16.5,27.5,1434.2715277777777
-16.5,28.5,25847.06847222224
-16.5,29.5,1477.9841666666669
-16.5,30.5,1245.101666666667
-16.5,31.5,863.9956944444446
-16.5,32.5,60564.59527777782
-16.5,33.5,7083.083750000001
-16.5,34.5,227.44013888888884
-16.5,35.5,353.99833333333333
-16.5,36.5,1900.2334722222222
-16.5,37.5,2040.103472222222
-16.5,38.5,1774.0794444444443
-16.5,39.5,1515.9140277777778
-16.5,40.5,1300.7655555555555
-16.5,41.5,1274.1095833333331
-16.5,42.5,2064.540833333333
-16.5,43.5,801.9512500000001
-16.5,44.5,816.6462499999999
-16.5,45.5,717.3919444444446
-16.5,46.5,932.2654166666667
-16.5,47.5,186.91888888888894
-16.5,48.5,333.0315277777778
-16.5,49.5,216.98611111111111
-16.5,50.5,1624.0708333333332
-16.5,51.5,4745.373611111111
-16.5,52.5,5087.6466666666665
-16.5,53.5,1073.3022222222223
-16.5,54.5,321.06611111111107
-16.5,55.5,1006.5851388888889
-16.5,56.5,605.71625
-16.5,57.5,1506.2352777777778
-16.5,58.5,1921.027361111111
-16.5,59.5,358.11972222222226
-16.5,60.5,61.369583333333324
-16.5,61.5,99.49819444444442
-16.5,62.5,251.62652777777777
-16.5,63.5,11277.55986111111
-16.5,64.5,265.5490277777777
-16.5,66.5,18234.527777777777
-16.5,67.5,2263.95
-16.5,68.5,326.9591666666666
-16.5,69.5,519.7786111111111
-16.5,70.5,153.6784722222222
-16.5,71.5,3.302222222222218
-16.5,72.5,28.790138888888873
-16.5,73.5,6.526388888888885
-15.5,-65.5,2.3300000000000005
-15.5,-53.5,4.18486111111111
-15.5,-48.5,22.74361111111111
-15.5,-46.5,3.327222222222222
-15.5,-45.5,10.096111111111115
-15.5,-44.5,7.921666666666665
-15.5,-43.5,5.8837499999999965
-15.5,-42.5,57.042361111111084
-15.5,-41.5,32.996805555555554
-15.5,-40.5,36.81763888888889
-15.5,-39.5,37.36458333333333
-15.5,-38.5,110.65138888888889
-15.5,-37.5,91.73180555555555
-15.5,-36.5,279.7961111111111
-15.5,-35.5,282.4159722222222
-15.5,-34.5,124.35277777777777
-15.5,-33.5,18.337499999999995
-15.5,-32.5,15.659861111111114
-15.5,-31.5,21.925138888888892
-15.5,-30.5,5.825
-15.5,-29.5,40.87402777777779
-15.5,-28.5,34.214999999999996
-15.5,-27.5,58.713750000000005
-15.5,-26.5,44.52902777777778
-15.5,-25.5,30.906527777777782
-15.5,-24.5,9.351111111111113
-15.5,-23.5,109.86819444444446
-15.5,-22.5,542.7126388888888
-15.5,-21.5,166.55180555555557
-15.5,-20.5,235.3451388888889
-15.5,-19.5,7.329305555555554
-15.5,-16.5,76.41666666666667
-15.5,-15.5,132.92694444444444
-15.5,-14.5,21.073472222222225
-15.5,-13.5,2.418749999999996
-15.5,-12.5,58.22319444444447
-15.5,-11.5,34.79236111111112
-15.5,-10.5,34.24902777777778
-15.5,-9.5,3.962638888888888
-15.5,-8.5,2.0013888888888873
-15.5,-6.5,5.11111111111111
-15.5,-4.5,144.66625
-15.5,-3.5,382.27013888888905
-15.5,-2.5,468.94902777777776
-15.5,-1.5,537.3966666666668
-15.5,-0.5,172.03444444444443
-15.5,0.5,357.8530555555556
-15.5,1.5,901.2651388888889
-15.5,2.5,880.1881944444443
-15.5,3.5,937.3941666666667
-15.5,4.5,755.3449999999999
-15.5,5.5,273.0176388888889
-15.5,6.5,145.83180555555555
-15.5,7.5,377.49875
-15.5,8.5,589.4697222222222
-15.5,9.5,9508.14861111111
-15.5,10.5,8215.188333333332
-15.5,11.5,6554.571111111114
-15.5,23.5,65705.2613888889
-15.5,24.5,37498.1675
-15.5,25.5,9506.296944444444
-15.5,26.5,1853.4218055555555
-15.5,27.5,16783.481944444437
-15.5,28.5,73605.21055555555
-15.5,29.5,1123.2166666666667
-15.5,30.5,1349.2470833333332
-15.5,31.5,709.0947222222222
-15.5,32.5,1385.8309722222223
-15.5,33.5,2821.8801388888887
-15.5,34.5,288.57902777777775
-15.5,35.5,1395.1299999999999
-15.5,36.5,1558.788611111111
-15.5,37.5,2842.986388888889
-15.5,38.5,1644.2441666666666
-15.5,39.5,2061.1980555555556
-15.5,40.5,1312.4552777777778
-15.5,41.5,1243.3929166666667
-15.5,42.5,1554.5605555555558
-15.5,43.5,695.9719444444444
-15.5,44.5,346.93180555555557
-15.5,45.5,351.0991666666666
-15.5,46.5,268.54125
-15.5,47.5,223.8819444444445
-15.5,48.5,218.71944444444438
-15.5,49.5,165.92194444444445
-15.5,50.5,187.01847222222227
-15.5,51.5,310.5898611111111
-15.5,52.5,3793.482638888889
-15.5,53.5,1577.7165277777779
-15.5,54.5,141.73472222222225
-15.5,55.5,470.56
-15.5,56.5,1532.0447222222222
-15.5,57.5,1368.6472222222221
-15.5,58.5,1550.5447222222222
-15.5,59.5,800.7463888888889
-15.5,60.5,111.38805555555564
-15.5,61.5,61.79166666666667
-15.5,62.5,252.13777777777776
-15.5,63.5,10854.808888888889
-15.5,64.5,79032.13847222224
-15.5,66.5,75293.17444444442
-15.5,67.5,2036.6852777777779
-15.5,68.5,60.33361111111112
-15.5,69.5,297.06638888888887
-15.5,70.5,227.9534722222222
-15.5,71.5,42.378055555555555
-15.5,72.5,6.52166666666667
-15.5,73.5,4.896388888888889
-14.5,-65.5,2.495972222222222
-14.5,-53.5,2.162638888888886
-14.5,-47.5,10.69986111111111
-14.5,-44.5,10.817500000000003
-14.5,-43.5,3.5170833333333333
-14.5,-42.5,52.463472222222215
-14.5,-41.5,30.704444444444444
-14.5,-40.5,24.54208333333333
-14.5,-39.5,44.72180555555555
-14.5,-38.5,117.70916666666668
-14.5,-37.5,64.4623611111111
-14.5,-36.5,252.54430555555555
-14.5,-35.5,261.9459722222222
-14.5,-34.5,158.27513888888885
-14.5,-33.5,26.070000000000007
-14.5,-32.5,7.4293055555555565
-14.5,-31.5,57.87708333333333
-14.5,-30.5,153.83499999999998
-14.5,-29.5,227.35680555555558
-14.5,-28.5,325.50152777777777
-14.5,-27.5,122.76194444444444
-14.5,-26.5,65.40930555555555
-14.5,-25.5,85.46083333333331
-14.5,-24.5,151.33458333333334
-14.5,-23.5,528.5252777777778
-14.5,-22.5,617.2170833333333
-14.5,-21.5,679.9790277777777
-14.5,-20.5,269.46486111111113
-14.5,-19.5,88.21680555555557
-14.5,-18.5,7.771944444444442
-14.5,-17.5,25.8575
-14.5,-16.5,68.0172222222222
-14.5,-15.5,29.17347222222222
-14.5,-14.5,0.670694444444444
-14.5,-13.5,41.97888888888888
-14.5,-12.5,113.68083333333338
-14.5,-11.5,230.98972222222224
-14.5,-10.5,9.457222222222226
-14.5,-9.5,6.5275
-14.5,-8.5,10.674305555555552
-14.5,-7.5,16.367083333333326
-14.5,-6.5,3.656944444444442
-14.5,-5.5,11.4544444444444
-14.5,-4.5,175.53750000000002
-14.5,-3.5,902.5391666666668
-14.5,-2.5,742.9920833333334
-14.5,-1.5,772.1002777777779
-14.5,-0.5,311.7604166666667
-14.5,0.5,577.25
-14.5,1.5,1116.4929166666668
-14.5,2.5,1225.5145833333333
-14.5,3.5,615.5008333333334
-14.5,4.5,378.8304166666667
-14.5,5.5,155.74125
-14.5,6.5,249.7369444444445
-14.5,7.5,6971.895138888889
-14.5,8.5,16992.40763888889
-14.5,9.5,8660.743333333334
-14.5,10.5,3581.115138888889
-14.5,25.5,1375.7368055555557
-14.5,26.5,1270.6177777777777
-14.5,27.5,1208.4077777777777
-14.5,28.5,1847.128055555555
-14.5,29.5,827.9933333333333
-14.5,30.5,807.6744444444445
-14.5,31.5,455.52680555555554
-14.5,32.5,1009.7852777777778
-14.5,33.5,6689.521111111111
-14.5,34.5,766.1987499999999
-14.5,35.5,1131.5779166666664
-14.5,36.5,3091.928472222222
-14.5,37.5,3459.429166666667
-14.5,38.5,1849.1330555555555
-14.5,39.5,1907.3315277777779
-14.5,40.5,1640.9791666666667
-14.5,41.5,1391.0822222222223
-14.5,42.5,1345.3381944444445
-14.5,43.5,716.1490277777777
-14.5,44.5,389.45680555555555
-14.5,45.5,261.47375000000005
-14.5,46.5,90.29666666666665
-14.5,47.5,836.5874999999999
-14.5,48.5,272.8775
-14.5,49.5,153.51888888888888
-14.5,50.5,147.58152777777767
-14.5,51.5,26267.46458333333
-14.5,52.5,18091.907916666667
-14.5,53.5,4634.684861111111
-14.5,54.5,896.0211111111112
-14.5,55.5,947.9400000000002
-14.5,56.5,3342.543888888889
-14.5,57.5,1581.8780555555556
-14.5,58.5,695.206388888889
-14.5,59.5,976.5756944444441
-14.5,60.5,118.38888888888893
-14.5,61.5,129.01416666666663
-14.5,62.5,318.78194444444443
-14.5,63.5,6730.46513888889
-14.5,64.5,88074.90597222223
-14.5,65.5,69843.7525
-14.5,66.5,61006.89694444443
-14.5,67.5,1235.9251388888888
-14.5,68.5,42.85819444444443
-14.5,69.5,190.9109722222222
-14.5,70.5,151.15541666666664
-14.5,71.5,113.7402777777778
-14.5,72.5,6.470972222222222
-14.5,73.5,3.329583333333332
-13.5,-66.5,2.355138888888889
-13.5,-53.5,3.2330555555555556
-13.5,-45.5,7.82111111111111
-13.5,-44.5,0.4445833333333332
-13.5,-43.5,5.87277777777778
-13.5,-42.5,45.841527777777785
-13.5,-41.5,46.68444444444445
-13.5,-40.5,19.474166666666665
-13.5,-39.5,43.63194444444443
-13.5,-38.5,96.86361111111111
-13.5,-37.5,54.41999999999999
-13.5,-36.5,295.2848611111111
-13.5,-35.5,284.4213888888889
-13.5,-34.5,98.35291666666667
-13.5,-33.5,93.58833333333335
-13.5,-32.5,7.70361111111111
-13.5,-31.5,125.99041666666668
-13.5,-30.5,204.15444444444444
-13.5,-29.5,244.03875
-13.5,-28.5,168.1673611111111
-13.5,-27.5,328.0080555555556
-13.5,-26.5,160.8351388888889
-13.5,-25.5,117.68916666666668
-13.5,-24.5,125.49444444444445
-13.5,-23.5,394.13930555555555
-13.5,-22.5,311.0090277777778
-13.5,-21.5,138.02736111111113
-13.5,-20.5,143.76083333333335
-13.5,-19.5,57.748333333333335
-13.5,-18.5,20.931249999999995
-13.5,-17.5,36.980833333333344
-13.5,-15.5,12.2294444444444
-13.5,-14.5,38.3751388888889
-13.5,-13.5,25.03180555555557
-13.5,-12.5,299.2979166666665
-13.5,-11.5,956.5922222222224
-13.5,-10.5,2.666527777777777
-13.5,-9.5,3.2972222222222207
-13.5,-8.5,18.420416666666668
-13.5,-7.5,5.326249999999998
-13.5,-6.5,116.84527777777778
-13.5,-5.5,40.04055555555554
-13.5,-4.5,402.96374999999995
-13.5,-3.5,1695.2430555555554
-13.5,-2.5,1311.0126388888887
-13.5,-1.5,493.93125
-13.5,-0.5,371.7759722222222
-13.5,0.5,435.82208333333335
-13.5,1.5,774.26
-13.5,2.5,628.6243055555556
-13.5,3.5,385.5230555555555
-13.5,4.5,186.29555555555558
-13.5,5.5,215.1658333333333
-13.5,6.5,601.5872222222222
-13.5,7.5,17420.117222222223
-13.5,8.5,33760.509305555555
-13.5,9.5,17533.13527777778
-13.5,26.5,31.936666666666675
-13.5,27.5,595.4206944444444
-13.5,28.5,13539.008750000003
-13.5,29.5,2117.54625
-13.5,30.5,765.0277777777779
-13.5,31.5,830.4695833333334
-13.5,32.5,889.4106944444444
-13.5,33.5,479.02916666666664
-13.5,34.5,611.9222222222223
-13.5,35.5,969.2819444444445
-13.5,36.5,2065.4391666666666
-13.5,37.5,2692.8734722222225
-13.5,38.5,2404.025
-13.5,39.5,1936.9722222222222
-13.5,40.5,1965.577638888889
-13.5,41.5,1714.5366666666669
-13.5,42.5,1180.4566666666667
-13.5,43.5,825.8147222222221
-13.5,44.5,458.1679166666666
-13.5,45.5,227.24513888888893
-13.5,46.5,88.0826388888889
-13.5,47.5,380.789861111111
-13.5,48.5,357.6938888888888
-13.5,49.5,182.49291666666667
-13.5,50.5,352.2056944444444
-13.5,51.5,18037.945277777777
-13.5,52.5,37408.44902777778
-13.5,53.5,3750.279444444445
-13.5,54.5,1355.4486111111112
-13.5,55.5,265.32194444444434
-13.5,56.5,1212.9916666666666
-13.5,57.5,5767.888888888889
-13.5,58.5,276.70263888888894
-13.5,59.5,74.35680555555554
-13.5,60.5,223.97361111111107
-13.5,61.5,152.2959722222222
-13.5,62.5,263.61972222222215
-13.5,63.5,2945.840138888889
-13.5,64.5,66033.4718055556
-13.5,65.5,114913.23638888882
-13.5,66.5,4819.043055555556
-13.5,67.5,412.4125
-13.5,68.5,40.52041666666665
-13.5,69.5,128.45305555555558
-13.5,70.5,147.8288888888889
-13.5,71.5,153.9906944444444
-13.5,77.5,1.661527777777778
-12.5,-66.5,2.4419444444444443
-12.5,-53.5,3.2806944444444435
-12.5,-51.5,1.1555555555555554
-12.5,-47.5,7.293472222222227
-12.5,-46.5,12.25069444444444
-12.5,-45.5,2.0508333333333324
-12.5,-44.5,13.967083333333333
-12.5,-43.5,37.135694444444404
-12.5,-42.5,32.00652777777778
-12.5,-41.5,61.051805555555546
-12.5,-40.5,13.432361111111113
-12.5,-39.5,33.90305555555556
-12.5,-38.5,158.21347222222224
-12.5,-37.5,46.00125
-12.5,-36.5,265.59763888888887
-12.5,-35.5,290.6611111111111
-12.5,-34.5,137.7727777777778
-12.5,-33.5,53.59680555555559
-12.5,-32.5,54.29555555555555
-12.5,-31.5,210.48430555555555
-12.5,-30.5,347.64458333333334
-12.5,-29.5,154.97277777777776
-12.5,-28.5,596.99125
-12.5,-27.5,709.5334722222223
-12.5,-26.5,234.50125
-12.5,-25.5,146.07874999999999
-12.5,-24.5,130.65388888888884
-12.5,-23.5,232.67777777777775
-12.5,-22.5,655.2495833333334
-12.5,-21.5,249.09597222222223
-12.5,-20.5,24.26652777777778
-12.5,-19.5,11.937499999999998
-12.5,-18.5,79.84819444444445
-12.5,-17.5,19.04916666666666
-12.5,-16.5,33.44847222222222
-12.5,-15.5,57.01708333333335
-12.5,-14.5,58.336527777777775
-12.5,-13.5,9.690694444444437
-12.5,-12.5,78.00819444444448
-12.5,-11.5,595.7629166666666
-12.5,-10.5,24.50791666666667
-12.5,-9.5,16.389305555555556
-12.5,-8.5,3.998333333333333
-12.5,-7.5,20.899583333333325
-12.5,-6.5,108.20777777777778
-12.5,-5.5,372.87111111111096
-12.5,-4.5,599.0251388888889
-12.5,-3.5,623.3037499999999
-12.5,-2.5,810.0327777777778
-12.5,-1.5,475.17430555555563
-12.5,-0.5,537.8426388888889
-12.5,0.5,416.73041666666666
-12.5,1.5,808.8015277777778
-12.5,2.5,551.6181944444444
-12.5,3.5,192.86500000000004
-12.5,4.5,149.03222222222223
-12.5,5.5,194.59555555555556
-12.5,6.5,1805.2509722222223
-12.5,7.5,610.124861111111
-12.5,27.5,0.58375
-12.5,28.5,399.4490277777778
-12.5,29.5,1200.23125
-12.5,30.5,1167.4384722222226
-12.5,31.5,590.5881944444443
-12.5,32.5,104.74208333333337
-12.5,33.5,270.4138888888889
-12.5,34.5,412.6852777777778
-12.5,35.5,1446.944027777778
-12.5,36.5,2391.0194444444446
-12.5,37.5,2202.9659722222223
-12.5,38.5,2037.3020833333335
-12.5,39.5,2139.937361111111
-12.5,40.5,1403.8641666666667
-12.5,41.5,1582.4354166666667
-12.5,42.5,1306.219861111111
-12.5,43.5,1106.716111111111
-12.5,44.5,441.12875
-12.5,45.5,198.28486111111107
-12.5,46.5,332.2973611111111
-12.5,47.5,350.3773611111111
-12.5,48.5,613.5969444444445
-12.5,49.5,473.0661111111112
-12.5,50.5,559.5894444444446
-12.5,51.5,4902.304166666667
-12.5,52.5,20310.235694444444
-12.5,53.5,18542.31236111111
-12.5,54.5,1617.8963888888889
-12.5,55.5,262.24652777777777
-12.5,56.5,370.3143055555556
-12.5,57.5,704.4645833333334
-12.5,58.5,66.90013888888885
-12.5,59.5,44.04430555555555
-12.5,60.5,995.2225
-12.5,61.5,135.18458333333336
-12.5,62.5,257.24916666666667
-12.5,63.5,659.9152777777778
-12.5,64.5,22600.80722222222
-12.5,65.5,10373.833611111111
-12.5,66.5,4770.506111111112
-12.5,67.5,143.53
-12.5,68.5,51.68319444444443
-12.5,69.5,34.54388888888888
-12.5,70.5,37.216944444444465
-12.5,71.5,19.614722222222223
-12.5,72.5,1.6822222222222227
-12.5,77.5,4.874305555555556
-11.5,-66.5,6.684861111111111
-11.5,-53.5,3.0961111111111106
-11.5,-51.5,4.195277777777777
-11.5,-47.5,2.382361111111111
-11.5,-46.5,5.536111111111107
-11.5,-44.5,27.729444444444457
-11.5,-43.5,22.134861111111118
-11.5,-42.5,31.83041666666666
-11.5,-41.5,44.16138888888889
-11.5,-40.5,24.016388888888898
-11.5,-39.5,40.33361111111111
-11.5,-38.5,91.07569444444444
-11.5,-37.5,59.02847222222223
-11.5,-36.5,252.9761111111111
-11.5,-35.5,289.8194444444444
-11.5,-34.5,158.06041666666667
-11.5,-33.5,77.55444444444444
-11.5,-32.5,37.291944444444454
-11.5,-31.5,30.641944444444437
-11.5,-30.5,95.85833333333332
-11.5,-29.5,147.8701388888889
-11.5,-28.5,684.545
-11.5,-27.5,976.73
-11.5,-26.5,408.94361111111107
-11.5,-25.5,181.7740277777778
-11.5,-24.5,124.23861111111111
-11.5,-23.5,597.6437500000001
-11.5,-22.5,440.77736111111113
-11.5,-21.5,22.643472222222226
-11.5,-20.5,18.295694444444443
-11.5,-19.5,42.25791666666666
-11.5,-18.5,7.592777777777776
-11.5,-16.5,78.16833333333334
-11.5,-15.5,57.00319444444444
-11.5,-14.5,25.62055555555556
-11.5,-13.5,101.68861111111113
-11.5,-12.5,387.9716666666667
-11.5,-11.5,637.2820833333334
-11.5,-10.5,1085.2605555555556
-11.5,-9.5,170.98277777777776
-11.5,-8.5,19.70874999999999
-11.5,-7.5,70.65444444444438
-11.5,-6.5,178.90388888888896
-11.5,-5.5,1696.8480555555557
-11.5,-4.5,895.7530555555559
-11.5,-3.5,584.2394444444443
-11.5,-2.5,1032.038472222222
-11.5,-1.5,637.488611111111
-11.5,-0.5,341.8772222222222
-11.5,0.5,544.8520833333333
-11.5,1.5,768.8616666666667
-11.5,2.5,540.2513888888889
-11.5,3.5,154.88708333333335
-11.5,4.5,180.45902777777778
-11.5,5.5,412.46541666666667
-11.5,6.5,1093.8790277777778
-11.5,28.5,89.94416666666666
-11.5,29.5,906.1261111111111
-11.5,30.5,58.55861111111115
-11.5,31.5,27.964027777777765
-11.5,32.5,33.09944444444444
-11.5,33.5,59.67750000000001
-11.5,34.5,84.67652777777778
-11.5,35.5,325.96361111111105
-11.5,36.5,3808.4340277777774
-11.5,37.5,1427.058888888889
-11.5,38.5,2389.1959722222223
-11.5,39.5,1609.5108333333333
-11.5,40.5,1105.1081944444445
-11.5,41.5,1636.4930555555557
-11.5,42.5,1428.158888888889
-11.5,43.5,823.2179166666666
-11.5,44.5,431.46944444444455
-11.5,45.5,329.7877777777779
-11.5,46.5,395.16111111111127
-11.5,47.5,739.087638888889
-11.5,48.5,2831.485277777778
-11.5,49.5,42517.46555555555
-11.5,50.5,19583.966249999998
-11.5,51.5,37492.31888888889
-11.5,52.5,22841.715833333332
-11.5,53.5,24838.312222222223
-11.5,54.5,13921.918611111112
-11.5,55.5,362.4291666666667
-11.5,56.5,318.29152777777773
-11.5,57.5,328.8744444444446
-11.5,58.5,136.88833333333326
-11.5,59.5,79.60708333333334
-11.5,60.5,343.5068055555555
-11.5,61.5,168.96472222222224
-11.5,62.5,733.9147222222222
-11.5,63.5,2405.3869444444445
-11.5,64.5,8648.53611111111
-11.5,65.5,11337.396111111111
-11.5,66.5,902.0747222222222
-11.5,67.5,102.51222222222223
-11.5,68.5,29.911388888888887
-11.5,69.5,32.87916666666668
-11.5,70.5,26.09472222222222
-11.5,71.5,22.780000000000005
-11.5,72.5,1.6087500000000006
-11.5,76.5,1.6472222222222226
-11.5,77.5,3.2434722222222248
-11.5,78.5,8.999166666666662
-10.5,-53.5,3.232916666666666
-10.5,-51.5,3.133333333333333
-10.5,-46.5,12.162777777777778
-10.5,-45.5,4.95263888888889
-10.5,-44.5,66.34513888888893
-10.5,-43.5,29.93791666666666
-10.5,-42.5,30.522083333333335
-10.5,-41.5,52.45736111111111
-10.5,-40.5,5.301527777777778
-10.5,-39.5,60.152777777777786
-10.5,-38.5,90.12125
-10.5,-37.5,107.83680555555556
-10.5,-36.5,235.84736111111113
-10.5,-35.5,305.8051388888889
-10.5,-34.5,196.30833333333342
-10.5,-33.5,45.66708333333333
-10.5,-32.5,16.70625
-10.5,-31.5,75.12638888888888
-10.5,-30.5,275.2138888888889
-10.5,-29.5,657.3330555555556
-10.5,-28.5,729.3406944444445
